01. Ano,02. Nome Região (Portugal),03. Âmbito Geográfico,04. Filtro 1,05. Filtro 2,06. Filtro 3,07. Escala,08. Símbolo,09. Valor
2009,Barcelos,Município,Total,,,,,5026.9
2009,Barrancos,Município,Básico - 1º ciclo,,,,,21.7
2009,Barrancos,Município,Básico - 2º ciclo,,,,,30.8
2009,Barrancos,Município,Básico - 3º ciclo,,,,,16.8
2009,Barrancos,Município,Nenhum,,,,,2.0
2009,Barrancos,Município,Secundário,,,,,16.1
2009,Barrancos,Município,Superior,,,,,3.1
2009,Barrancos,Município,Total,,,,,90.5
2009,Barreiro,Município,Básico - 1º ciclo,,,,,924.7
2009,Barreiro,Município,Básico - 2º ciclo,,,,,760.3
2009,Barreiro,Município,Básico - 3º ciclo,,,,,995.9
2009,Barreiro,Município,Nenhum,,,,,149.5
2009,Barreiro,Município,Secundário,,,,,835.6
2009,Barreiro,Município,Superior,,,,,320.7
2009,Barreiro,Município,Total,,,,,3986.7
2009,Batalha,Município,Básico - 1º ciclo,,,,,155.7
2009,Batalha,Município,Básico - 2º ciclo,,,,,87.5
2009,Batalha,Município,Básico - 3º ciclo,,,,,76.7
2009,Batalha,Município,Nenhum,,,,,18.4
2009,Batalha,Município,Secundário,,,,,99.5
2009,Batalha,Município,Superior,,,,,57.2
2009,Batalha,Município,Total,,,,,494.9
2009,Beja,Município,Básico - 1º ciclo,,,,,216.6
2009,Beja,Município,Básico - 2º ciclo,,,,,240.9
2009,Beja,Município,Básico - 3º ciclo,,,,,288.8
2009,Beja,Município,Nenhum,,,,,110.3
2009,Beja,Município,Secundário,,,,,224.2
2009,Beja,Município,Superior,,,,,139.9
2009,Beja,Município,Total,,,,,1220.8
2009,Belmonte,Município,Básico - 1º ciclo,,,,,102.2
2009,Belmonte,Município,Básico - 2º ciclo,,,,,67.3
2009,Belmonte,Município,Básico - 3º ciclo,,,,,73.8
2009,Belmonte,Município,Nenhum,,,,,13.4
2009,Belmonte,Município,Secundário,,,,,55.8
2009,Belmonte,Município,Superior,,,,,43.6
2009,Belmonte,Município,Total,,,,,356.1
2009,Benavente,Município,Básico - 1º ciclo,,,,,314.8
2009,Benavente,Município,Básico - 2º ciclo,,,,,277.5
2009,Benavente,Município,Básico - 3º ciclo,,,,,300.3
2009,Benavente,Município,Nenhum,,,,,64.3
2009,Benavente,Município,Secundário,,,,,291.9
2009,Benavente,Município,Superior,,,,,79.3
2009,Benavente,Município,Total,,,,,1328.0
2009,Bombarral,Município,Básico - 1º ciclo,,,,,148.3
2009,Bombarral,Município,Básico - 2º ciclo,,,,,82.3
2009,Bombarral,Município,Básico - 3º ciclo,,,,,111.3
2009,Bombarral,Município,Nenhum,,,,,23.4
2009,Bombarral,Município,Secundário,,,,,91.8
2009,Bombarral,Município,Superior,,,,,29.8
2009,Bombarral,Município,Total,,,,,486.8
2009,Borba,Município,Básico - 1º ciclo,,,,,75.7
2009,Borba,Município,Básico - 2º ciclo,,,,,64.6
2009,Borba,Município,Básico - 3º ciclo,,,,,45.5
2009,Borba,Município,Nenhum,,,,,22.3
2009,Borba,Município,Secundário,,,,,69.4
2009,Borba,Município,Superior,,,,,17.9
2009,Borba,Município,Total,,,,,295.3
2009,Boticas,Município,Básico - 1º ciclo,,,,,89.8
2009,Boticas,Município,Básico - 2º ciclo,,,,,35.3
2009,Boticas,Município,Básico - 3º ciclo,,,,,20.5
2009,Boticas,Município,Nenhum,,,,,14.2
2009,Boticas,Município,Secundário,,,,,29.8
2009,Boticas,Município,Superior,,,,,15.4
2009,Boticas,Município,Total,,,,,205.0
2009,Braga,Município,Básico - 1º ciclo,,,,,2839.7
2009,Braga,Município,Básico - 2º ciclo,,,,,1543.8
2009,Braga,Município,Básico - 3º ciclo,,,,,1935.3
2009,Braga,Município,Nenhum,,,,,312.2
2009,Braga,Município,Secundário,,,,,1812.3
2009,Braga,Município,Superior,,,,,1127.0
2009,Braga,Município,Total,,,,,9570.1
2009,Bragança,Município,Básico - 1º ciclo,,,,,278.3
2009,Bragança,Município,Básico - 2º ciclo,,,,,250.3
2009,Bragança,Município,Básico - 3º ciclo,,,,,281.3
2009,Bragança,Município,Nenhum,,,,,109.3
2009,Bragança,Município,Secundário,,,,,319.3
2009,Bragança,Município,Superior,,,,,280.8
2009,Bragança,Município,Total,,,,,1519.3
2009,Cabeceiras de Basto,Município,Básico - 1º ciclo,,,,,301.1
2009,Cabeceiras de Basto,Município,Básico - 2º ciclo,,,,,242.6
2009,Cabeceiras de Basto,Município,Básico - 3º ciclo,,,,,267.7
2009,Cabeceiras de Basto,Município,Nenhum,,,,,84.8
2009,Cabeceiras de Basto,Município,Secundário,,,,,150.8
2009,Cabeceiras de Basto,Município,Superior,,,,,73.2
2009,Cabeceiras de Basto,Município,Total,,,,,1120.1
2009,Cadaval,Município,Básico - 1º ciclo,,,,,150.5
2009,Cadaval,Município,Básico - 2º ciclo,,,,,104.4
2009,Cadaval,Município,Básico - 3º ciclo,,,,,108.5
2009,Cadaval,Município,Nenhum,,,,,28.0
2009,Cadaval,Município,Secundário,,,,,95.3
2009,Cadaval,Município,Superior,,,,,21.7
2009,Cadaval,Município,Total,,,,,508.3
2009,Caldas da Rainha,Município,Básico - 1º ciclo,,,,,644.6
2009,Caldas da Rainha,Município,Básico - 2º ciclo,,,,,429.1
2009,Caldas da Rainha,Município,Básico - 3º ciclo,,,,,613.8
2009,Caldas da Rainha,Município,Nenhum,,,,,75.3
2009,Caldas da Rainha,Município,Secundário,,,,,531.2
2009,Caldas da Rainha,Município,Superior,,,,,185.1
2009,Caldas da Rainha,Município,Total,,,,,2479.1
2009,Calheta [R.A.A.],Município,Básico - 1º ciclo,,,,x,
2009,Calheta [R.A.A.],Município,Básico - 2º ciclo,,,,x,
2009,Calheta [R.A.A.],Município,Básico - 3º ciclo,,,,x,
2009,Calheta [R.A.A.],Município,Nenhum,,,,x,
2009,Calheta [R.A.A.],Município,Secundário,,,,x,
2009,Calheta [R.A.A.],Município,Superior,,,,x,
2009,Calheta [R.A.A.],Município,Total,,,,x,
2009,Calheta [R.A.M.],Município,Básico - 1º ciclo,,,,x,
2009,Calheta [R.A.M.],Município,Básico - 2º ciclo,,,,x,
2009,Calheta [R.A.M.],Município,Básico - 3º ciclo,,,,x,
2009,Calheta [R.A.M.],Município,Nenhum,,,,x,
2009,Calheta [R.A.M.],Município,Secundário,,,,x,
2009,Calheta [R.A.M.],Município,Superior,,,,x,
2009,Calheta [R.A.M.],Município,Total,,,,x,
2009,Câmara de Lobos,Município,Básico - 1º ciclo,,,,x,
2009,Câmara de Lobos,Município,Básico - 2º ciclo,,,,x,
2009,Câmara de Lobos,Município,Básico - 3º ciclo,,,,x,
2009,Câmara de Lobos,Município,Nenhum,,,,x,
2009,Câmara de Lobos,Município,Secundário,,,,x,
2009,Câmara de Lobos,Município,Superior,,,,x,
2009,Câmara de Lobos,Município,Total,,,,x,
2009,Caminha,Município,Básico - 1º ciclo,,,,,136.8
2009,Caminha,Município,Básico - 2º ciclo,,,,,126.6
2009,Caminha,Município,Básico - 3º ciclo,,,,,125.8
2009,Caminha,Município,Nenhum,,,,,17.4
2009,Caminha,Município,Secundário,,,,,121.4
2009,Caminha,Município,Superior,,,,,56.3
2009,Caminha,Município,Total,,,,,584.3
2009,Campo Maior,Município,Básico - 1º ciclo,,,,,93.8
2009,Campo Maior,Município,Básico - 2º ciclo,,,,,60.1
2009,Campo Maior,Município,Básico - 3º ciclo,,,,,89.3
2009,Campo Maior,Município,Nenhum,,,,,26.6
2009,Campo Maior,Município,Secundário,,,,,81.8
2009,Campo Maior,Município,Superior,,,,,31.7
2009,Campo Maior,Município,Total,,,,,383.2
2009,Cantanhede,Município,Básico - 1º ciclo,,,,,354.7
2009,Cantanhede,Município,Básico - 2º ciclo,,,,,220.8
2009,Cantanhede,Município,Básico - 3º ciclo,,,,,209.8
2009,Cantanhede,Município,Nenhum,,,,,69.3
2009,Cantanhede,Município,Secundário,,,,,192.9
2009,Cantanhede,Município,Superior,,,,,163.6
2009,Cantanhede,Município,Total,,,,,1210.9
2009,Carrazeda de Ansiães,Município,Básico - 1º ciclo,,,,,95.5
2009,Carrazeda de Ansiães,Município,Básico - 2º ciclo,,,,,28.7
2009,Carrazeda de Ansiães,Município,Básico - 3º ciclo,,,,,34.8
2009,Carrazeda de Ansiães,Município,Nenhum,,,,,29.2
2009,Carrazeda de Ansiães,Município,Secundário,,,,,24.4
2009,Carrazeda de Ansiães,Município,Superior,,,,,24.3
2009,Carrazeda de Ansiães,Município,Total,,,,,236.8
2009,Carregal do Sal,Município,Básico - 1º ciclo,,,,,129.0
2009,Carregal do Sal,Município,Básico - 2º ciclo,,,,,78.3
2009,Carregal do Sal,Município,Básico - 3º ciclo,,,,,84.5
2009,Carregal do Sal,Município,Nenhum,,,,,26.4
2009,Carregal do Sal,Município,Secundário,,,,,49.8
2009,Carregal do Sal,Município,Superior,,,,,18.1
2009,Carregal do Sal,Município,Total,,,,,386.0
2009,Cartaxo,Município,Básico - 1º ciclo,,,,,242.8
2009,Cartaxo,Município,Básico - 2º ciclo,,,,,172.6
2009,Cartaxo,Município,Básico - 3º ciclo,,,,,212.8
2009,Cartaxo,Município,Nenhum,,,,,44.6
2009,Cartaxo,Município,Secundário,,,,,194.8
2009,Cartaxo,Município,Superior,,,,,72.2
2009,Cartaxo,Município,Total,,,,,939.8
2009,Cascais,Município,Básico - 1º ciclo,,,,,1170.5
2009,Cascais,Município,Básico - 2º ciclo,,,,,1021.6
2009,Cascais,Município,Básico - 3º ciclo,,,,,1643.1
2009,Cascais,Município,Nenhum,,,,,292.8
2009,Cascais,Município,Secundário,,,,,2241.3
2009,Cascais,Município,Superior,,,,,1094.8
2009,Cascais,Município,Total,,,,,7464.1
2009,Castanheira de Pêra,Município,Básico - 1º ciclo,,,,,82.3
2009,Castanheira de Pêra,Município,Básico - 2º ciclo,,,,,26.1
2009,Castanheira de Pêra,Município,Básico - 3º ciclo,,,,,29.3
2009,Castanheira de Pêra,Município,Nenhum,,,,,15.9
2009,Castanheira de Pêra,Município,Secundário,,,,,24.6
2009,Castanheira de Pêra,Município,Superior,,,,,8.8
2009,Castanheira de Pêra,Município,Total,,,,,187.0
2009,Castelo Branco,Município,Básico - 1º ciclo,,,,,653.2
2009,Castelo Branco,Município,Básico - 2º ciclo,,,,,399.0
2009,Castelo Branco,Município,Básico - 3º ciclo,,,,,599.6
2009,Castelo Branco,Município,Nenhum,,,,,112.6
2009,Castelo Branco,Município,Secundário,,,,,564.7
2009,Castelo Branco,Município,Superior,,,,,325.8
2009,Castelo Branco,Município,Total,,,,,2654.8
2009,Castelo de Paiva,Município,Básico - 1º ciclo,,,,,424.8
2009,Castelo de Paiva,Município,Básico - 2º ciclo,,,,,408.1
2009,Castelo de Paiva,Município,Básico - 3º ciclo,,,,,263.9
2009,Castelo de Paiva,Município,Nenhum,,,,,78.6
2009,Castelo de Paiva,Município,Secundário,,,,,117.3
2009,Castelo de Paiva,Município,Superior,,,,,30.9
2009,Castelo de Paiva,Município,Total,,,,,1323.5
2009,Castelo de Vide,Município,Básico - 1º ciclo,,,,,21.3
2009,Castelo de Vide,Município,Básico - 2º ciclo,,,,,16.0
2009,Castelo de Vide,Município,Básico - 3º ciclo,,,,,28.2
2009,Castelo de Vide,Município,Nenhum,,,,,5.8
2009,Castelo de Vide,Município,Secundário,,,,,27.1
2009,Castelo de Vide,Município,Superior,,,,,14.6
2009,Castelo de Vide,Município,Total,,,,,112.8
2009,Castro Daire,Município,Básico - 1º ciclo,,,,,195.5
2009,Castro Daire,Município,Básico - 2º ciclo,,,,,98.7
2009,Castro Daire,Município,Básico - 3º ciclo,,,,,88.1
2009,Castro Daire,Município,Nenhum,,,,,42.4
2009,Castro Daire,Município,Secundário,,,,,49.8
2009,Castro Daire,Município,Superior,,,,,23.7
2009,Castro Daire,Município,Total,,,,,498.1
2009,Castro Marim,Município,Básico - 1º ciclo,,,,,53.9
2009,Castro Marim,Município,Básico - 2º ciclo,,,,,59.1
2009,Castro Marim,Município,Básico - 3º ciclo,,,,,56.9
2009,Castro Marim,Município,Nenhum,,,,,8.0
2009,Castro Marim,Município,Secundário,,,,,34.0
2009,Castro Marim,Município,Superior,,,,,8.8
2009,Castro Marim,Município,Total,,,,,220.8
2009,Castro Verde,Município,Básico - 1º ciclo,,,,,83.3
2009,Castro Verde,Município,Básico - 2º ciclo,,,,,52.3
2009,Castro Verde,Município,Básico - 3º ciclo,,,,,79.8
2009,Castro Verde,Município,Nenhum,,,,,19.5
2009,Castro Verde,Município,Secundário,,,,,49.9
2009,Castro Verde,Município,Superior,,,,,17.3
2009,Castro Verde,Município,Total,,,,,302.1
2009,Celorico da Beira,Município,Básico - 1º ciclo,,,,,89.7
2009,Celorico da Beira,Município,Básico - 2º ciclo,,,,,31.6
2009,Celorico da Beira,Município,Básico - 3º ciclo,,,,,55.1
2009,Celorico da Beira,Município,Nenhum,,,,,22.0
2009,Celorico da Beira,Município,Secundário,,,,,41.4
2009,Celorico da Beira,Município,Superior,,,,,24.7
2009,Celorico da Beira,Município,Total,,,,,264.4
2009,Celorico de Basto,Município,Básico - 1º ciclo,,,,,443.4
2009,Celorico de Basto,Município,Básico - 2º ciclo,,,,,363.9
2009,Celorico de Basto,Município,Básico - 3º ciclo,,,,,253.6
2009,Celorico de Basto,Município,Nenhum,,,,,66.1
2009,Celorico de Basto,Município,Secundário,,,,,164.9
2009,Celorico de Basto,Município,Superior,,,,,57.8
2009,Celorico de Basto,Município,Total,,,,,1349.8
2009,Chamusca,Município,Básico - 1º ciclo,,,,,159.9
2009,Chamusca,Município,Básico - 2º ciclo,,,,,87.7
2009,Chamusca,Município,Básico - 3º ciclo,,,,,86.7
2009,Chamusca,Município,Nenhum,,,,,47.9
2009,Chamusca,Município,Secundário,,,,,53.6
2009,Chamusca,Município,Superior,,,,,19.4
2009,Chamusca,Município,Total,,,,,455.2
2009,Chaves,Município,Básico - 1º ciclo,,,,,557.6
2009,Chaves,Município,Básico - 2º ciclo,,,,,431.6
2009,Chaves,Município,Básico - 3º ciclo,,,,,370.0
2009,Chaves,Município,Nenhum,,,,,102.8
2009,Chaves,Município,Secundário,,,,,375.3
2009,Chaves,Município,Superior,,,,,204.9
2009,Chaves,Município,Total,,,,,2042.3
2009,Cinfães,Município,Básico - 1º ciclo,,,,,534.7
2009,Cinfães,Município,Básico - 2º ciclo,,,,,339.6
2009,Cinfães,Município,Básico - 3º ciclo,,,,,143.9
2009,Cinfães,Município,Nenhum,,,,,101.8
2009,Cinfães,Município,Secundário,,,,,121.2
2009,Cinfães,Município,Superior,,,,,37.3
2009,Cinfães,Município,Total,,,,,1278.3
2009,Coimbra,Município,Básico - 1º ciclo,,,,,1095.6
2009,Coimbra,Município,Básico - 2º ciclo,,,,,847.7
2009,Coimbra,Município,Básico - 3º ciclo,,,,,1081.6
2009,Coimbra,Município,Nenhum,,,,,132.3
2009,Coimbra,Município,Secundário,,,,,1264.6
2009,Coimbra,Município,Superior,,,,,1281.8
2009,Coimbra,Município,Total,,,,,5703.4
2009,Condeixa-a-Nova,Município,Básico - 1º ciclo,,,,,114.8
2009,Condeixa-a-Nova,Município,Básico - 2º ciclo,,,,,66.2
2009,Condeixa-a-Nova,Município,Básico - 3º ciclo,,,,,99.1
2009,Condeixa-a-Nova,Município,Nenhum,,,,,15.8
2009,Condeixa-a-Nova,Município,Secundário,,,,,100.1
2009,Condeixa-a-Nova,Município,Superior,,,,,67.0
2009,Condeixa-a-Nova,Município,Total,,,,,463.0
2009,Constância,Município,Básico - 1º ciclo,,,,,36.5
2009,Constância,Município,Básico - 2º ciclo,,,,,29.2
2009,Constância,Município,Básico - 3º ciclo,,,,,45.3
2009,Constância,Município,Nenhum,,,,,12.3
2009,Constância,Município,Secundário,,,,,35.1
2009,Constância,Município,Superior,,,,,10.3
2009,Constância,Município,Total,,,,,168.7
2009,Coruche,Município,Básico - 1º ciclo,,,,,482.2
2009,Coruche,Município,Básico - 2º ciclo,,,,,179.6
2009,Coruche,Município,Básico - 3º ciclo,,,,,160.3
2009,Coruche,Município,Nenhum,,,,,146.2
2009,Coruche,Município,Secundário,,,,,149.3
2009,Coruche,Município,Superior,,,,,42.7
2009,Coruche,Município,Total,,,,,1160.3
2009,Corvo,Município,Básico - 1º ciclo,,,,x,
2009,Corvo,Município,Básico - 2º ciclo,,,,x,
2009,Corvo,Município,Básico - 3º ciclo,,,,x,
2009,Corvo,Município,Nenhum,,,,x,
2009,Corvo,Município,Secundário,,,,x,
2009,Corvo,Município,Superior,,,,x,
2009,Corvo,Município,Total,,,,x,
2009,Covilhã,Município,Básico - 1º ciclo,,,,,1110.3
2009,Covilhã,Município,Básico - 2º ciclo,,,,,592.5
2009,Covilhã,Município,Básico - 3º ciclo,,,,,659.6
2009,Covilhã,Município,Nenhum,,,,,162.0
2009,Covilhã,Município,Secundário,,,,,528.0
2009,Covilhã,Município,Superior,,,,,342.8
2009,Covilhã,Município,Total,,,,,3395.2
2009,Crato,Município,Básico - 1º ciclo,,,,,41.9
2009,Crato,Município,Básico - 2º ciclo,,,,,33.6
2009,Crato,Município,Básico - 3º ciclo,,,,,24.5
2009,Crato,Município,Nenhum,,,,,12.4
2009,Crato,Município,Secundário,,,,,19.3
2009,Crato,Município,Superior,,,,,14.3
2009,Crato,Município,Total,,,,,146.0
2009,Cuba,Município,Básico - 1º ciclo,,,,,37.0
2009,Cuba,Município,Básico - 2º ciclo,,,,,42.3
2009,Cuba,Município,Básico - 3º ciclo,,,,,48.0
2009,Cuba,Município,Nenhum,,,,,15.3
2009,Cuba,Município,Secundário,,,,,37.7
2009,Cuba,Município,Superior,,,,,13.5
2009,Cuba,Município,Total,,,,,193.8
2009,Elvas,Município,Básico - 1º ciclo,,,,,268.8
2009,Elvas,Município,Básico - 2º ciclo,,,,,242.7
2009,Elvas,Município,Básico - 3º ciclo,,,,,272.2
2009,Elvas,Município,Nenhum,,,,,98.8
2009,Elvas,Município,Secundário,,,,,250.3
2009,Elvas,Município,Superior,,,,,72.7
2009,Elvas,Município,Total,,,,,1205.4
2009,Entroncamento,Município,Básico - 1º ciclo,,,,,92.5
2009,Entroncamento,Município,Básico - 2º ciclo,,,,,114.4
2009,Entroncamento,Município,Básico - 3º ciclo,,,,,167.3
2009,Entroncamento,Município,Nenhum,,,,,21.9
2009,Entroncamento,Município,Secundário,,,,,197.2
2009,Entroncamento,Município,Superior,,,,,77.5
2009,Entroncamento,Município,Total,,,,,670.8
2009,Espinho,Município,Básico - 1º ciclo,,,,,977.7
2009,Espinho,Município,Básico - 2º ciclo,,,,,657.0
2009,Espinho,Município,Básico - 3º ciclo,,,,,536.6
2009,Espinho,Município,Nenhum,,,,,243.9
2009,Espinho,Município,Secundário,,,,,418.5
2009,Espinho,Município,Superior,,,,,226.7
2009,Espinho,Município,Total,,,,,3060.3
2009,Esposende,Município,Básico - 1º ciclo,,,,,394.3
2009,Esposende,Município,Básico - 2º ciclo,,,,,250.8
2009,Esposende,Município,Básico - 3º ciclo,,,,,205.4
2009,Esposende,Município,Nenhum,,,,,35.3
2009,Esposende,Município,Secundário,,,,,184.8
2009,Esposende,Município,Superior,,,,,118.7
2009,Esposende,Município,Total,,,,,1189.3
2009,Estarreja,Município,Básico - 1º ciclo,,,,,330.4
2009,Estarreja,Município,Básico - 2º ciclo,,,,,292.8
2009,Estarreja,Município,Básico - 3º ciclo,,,,,285.1
2009,Estarreja,Município,Nenhum,,,,,116.5
2009,Estarreja,Município,Secundário,,,,,161.4
2009,Estarreja,Município,Superior,,,,,128.4
2009,Estarreja,Município,Total,,,,,1314.6
2009,Estremoz,Município,Básico - 1º ciclo,,,,,112.9
2009,Estremoz,Município,Básico - 2º ciclo,,,,,77.3
2009,Estremoz,Município,Básico - 3º ciclo,,,,,94.7
2009,Estremoz,Município,Nenhum,,,,,41.9
2009,Estremoz,Município,Secundário,,,,,106.8
2009,Estremoz,Município,Superior,,,,,37.6
2009,Estremoz,Município,Total,,,,,471.2
2009,Évora,Município,Básico - 1º ciclo,,,,,528.4
2009,Évora,Município,Básico - 2º ciclo,,,,,421.0
2009,Évora,Município,Básico - 3º ciclo,,,,,512.0
2009,Évora,Município,Nenhum,,,,,92.7
2009,Évora,Município,Secundário,,,,,635.2
2009,Évora,Município,Superior,,,,,350.3
2009,Évora,Município,Total,,,,,2539.5
2009,Fafe,Município,Básico - 1º ciclo,,,,,1643.9
2009,Fafe,Município,Básico - 2º ciclo,,,,,741.6
2009,Fafe,Município,Básico - 3º ciclo,,,,,527.3
2009,Fafe,Município,Nenhum,,,,,156.5
2009,Fafe,Município,Secundário,,,,,384.8
2009,Fafe,Município,Superior,,,,,197.6
2009,Fafe,Município,Total,,,,,3651.6
2009,Faro,Município,Básico - 1º ciclo,,,,,545.3
2009,Faro,Município,Básico - 2º ciclo,,,,,364.5
2009,Faro,Município,Básico - 3º ciclo,,,,,551.6
2009,Faro,Município,Nenhum,,,,,121.6
2009,Faro,Município,Secundário,,,,,582.4
2009,Faro,Município,Superior,,,,,330.4
2009,Faro,Município,Total,,,,,2495.8
2009,Felgueiras,Município,Básico - 1º ciclo,,,,,1668.2
2009,Felgueiras,Município,Básico - 2º ciclo,,,,,630.2
2009,Felgueiras,Município,Básico - 3º ciclo,,,,,515.1
2009,Felgueiras,Município,Nenhum,,,,,168.8
2009,Felgueiras,Município,Secundário,,,,,480.3
2009,Felgueiras,Município,Superior,,,,,210.1
2009,Felgueiras,Município,Total,,,,,3672.7
2009,Ferreira do Alentejo,Município,Básico - 1º ciclo,,,,,103.7
2009,Ferreira do Alentejo,Município,Básico - 2º ciclo,,,,,76.4
2009,Ferreira do Alentejo,Município,Básico - 3º ciclo,,,,,66.3
2009,Ferreira do Alentejo,Município,Nenhum,,,,,29.3
2009,Ferreira do Alentejo,Município,Secundário,,,,,44.5
2009,Ferreira do Alentejo,Município,Superior,,,,,26.8
2009,Ferreira do Alentejo,Município,Total,,,,,346.9
2009,Ferreira do Zêzere,Município,Básico - 1º ciclo,,,,,56.5
2009,Ferreira do Zêzere,Município,Básico - 2º ciclo,,,,,31.7
2009,Ferreira do Zêzere,Município,Básico - 3º ciclo,,,,,63.9
2009,Ferreira do Zêzere,Município,Nenhum,,,,,5.8
2009,Ferreira do Zêzere,Município,Secundário,,,,,38.9
2009,Ferreira do Zêzere,Município,Superior,,,,,21.1
2009,Ferreira do Zêzere,Município,Total,,,,,217.9
2009,Figueira da Foz,Município,Básico - 1º ciclo,,,,,671.7
2009,Figueira da Foz,Município,Básico - 2º ciclo,,,,,566.4
2009,Figueira da Foz,Município,Básico - 3º ciclo,,,,,679.6
2009,Figueira da Foz,Município,Nenhum,,,,,123.0
2009,Figueira da Foz,Município,Secundário,,,,,702.2
2009,Figueira da Foz,Município,Superior,,,,,368.3
2009,Figueira da Foz,Município,Total,,,,,3111.2
2009,Figueira de Castelo Rodrigo,Município,Básico - 1º ciclo,,,,,58.7
2009,Figueira de Castelo Rodrigo,Município,Básico - 2º ciclo,,,,,37.4
2009,Figueira de Castelo Rodrigo,Município,Básico - 3º ciclo,,,,,36.1
2009,Figueira de Castelo Rodrigo,Município,Nenhum,,,,,12.9
2009,Figueira de Castelo Rodrigo,Município,Secundário,,,,,23.0
2009,Figueira de Castelo Rodrigo,Município,Superior,,,,,13.3
2009,Figueira de Castelo Rodrigo,Município,Total,,,,,181.4
2009,Figueiró dos Vinhos,Município,Básico - 1º ciclo,,,,,123.0
2009,Figueiró dos Vinhos,Município,Básico - 2º ciclo,,,,,58.3
2009,Figueiró dos Vinhos,Município,Básico - 3º ciclo,,,,,59.8
2009,Figueiró dos Vinhos,Município,Nenhum,,,,,16.1
2009,Figueiró dos Vinhos,Município,Secundário,,,,,52.2
2009,Figueiró dos Vinhos,Município,Superior,,,,,16.1
2009,Figueiró dos Vinhos,Município,Total,,,,,325.3
2009,Fornos de Algodres,Município,Básico - 1º ciclo,,,,,94.2
2009,Fornos de Algodres,Município,Básico - 2º ciclo,,,,,34.3
2009,Fornos de Algodres,Município,Básico - 3º ciclo,,,,,51.2
2009,Fornos de Algodres,Município,Nenhum,,,,,16.7
2009,Fornos de Algodres,Município,Secundário,,,,,25.8
2009,Fornos de Algodres,Município,Superior,,,,,14.9
2009,Fornos de Algodres,Município,Total,,,,,237.1
2009,Freixo de Espada à Cinta,Município,Básico - 1º ciclo,,,,,63.8
2009,Freixo de Espada à Cinta,Município,Básico - 2º ciclo,,,,,37.4
2009,Freixo de Espada à Cinta,Município,Básico - 3º ciclo,,,,,56.8
2009,Freixo de Espada à Cinta,Município,Nenhum,,,,,23.4
2009,Freixo de Espada à Cinta,Município,Secundário,,,,,21.4
2009,Freixo de Espada à Cinta,Município,Superior,,,,,5.3
2009,Freixo de Espada à Cinta,Município,Total,,,,,208.1
2009,Fronteira,Município,Básico - 1º ciclo,,,,,56.6
2009,Fronteira,Município,Básico - 2º ciclo,,,,,41.9
2009,Fronteira,Município,Básico - 3º ciclo,,,,,38.4
2009,Fronteira,Município,Nenhum,,,,,11.1
2009,Fronteira,Município,Secundário,,,,,24.0
2009,Fronteira,Município,Superior,,,,,8.6
2009,Fronteira,Município,Total,,,,,180.6
2009,Funchal,Município,Básico - 1º ciclo,,,,x,
2009,Funchal,Município,Básico - 2º ciclo,,,,x,
2009,Funchal,Município,Básico - 3º ciclo,,,,x,
2009,Funchal,Município,Nenhum,,,,x,
2009,Funchal,Município,Secundário,,,,x,
2009,Funchal,Município,Superior,,,,x,
2009,Funchal,Município,Total,,,,x,
